label,polarity,flip_ns_8b,flip_s_8b,flip_ns_70b,flip_s_70b,ns8b_diff_ppron,ns8b_diff_i,ns8b_diff_we,ns8b_diff_socrefs,ns8b_diff_Authentic,ns8b_diff_WPS,ns8b_diff_focuspast,ns8b_diff_visual,ns8b_diff_auditory,ns8b_diff_feeling,ns8b_diff_Analytic,ns8b_diff_WC,ns8b_diff_BigWords,ns8b_diff_number,ns8b_diff_motion,ns8b_diff_space,ns8b_diff_time,ns8b_diff_Tone,ns8b_diff_tone_pos,ns8b_diff_tone_neg,ns8b_diff_cogproc,ns8b_diff_insight,ns8b_diff_cause,s8b_diff_ppron,s8b_diff_i,s8b_diff_we,s8b_diff_socrefs,s8b_diff_Authentic,s8b_diff_WPS,s8b_diff_focuspast,s8b_diff_visual,s8b_diff_auditory,s8b_diff_feeling,s8b_diff_Analytic,s8b_diff_WC,s8b_diff_BigWords,s8b_diff_number,s8b_diff_motion,s8b_diff_space,s8b_diff_time,s8b_diff_Tone,s8b_diff_tone_pos,s8b_diff_tone_neg,s8b_diff_cogproc,s8b_diff_insight,s8b_diff_cause,ns70b_diff_ppron,ns70b_diff_i,ns70b_diff_we,ns70b_diff_socrefs,ns70b_diff_Authentic,ns70b_diff_WPS,ns70b_diff_focuspast,ns70b_diff_visual,ns70b_diff_auditory,ns70b_diff_feeling,ns70b_diff_Analytic,ns70b_diff_WC,ns70b_diff_BigWords,ns70b_diff_number,ns70b_diff_motion,ns70b_diff_space,ns70b_diff_time,ns70b_diff_Tone,ns70b_diff_tone_pos,ns70b_diff_tone_neg,ns70b_diff_cogproc,ns70b_diff_insight,ns70b_diff_cause,s70b_diff_ppron,s70b_diff_i,s70b_diff_we,s70b_diff_socrefs,s70b_diff_Authentic,s70b_diff_WPS,s70b_diff_focuspast,s70b_diff_visual,s70b_diff_auditory,s70b_diff_feeling,s70b_diff_Analytic,s70b_diff_WC,s70b_diff_BigWords,s70b_diff_number,s70b_diff_motion,s70b_diff_space,s70b_diff_time,s70b_diff_Tone,s70b_diff_tone_pos,s70b_diff_tone_neg,s70b_diff_cogproc,s70b_diff_insight,s70b_diff_cause
1,positive,0,0,1,0,-5.4399999999999995,-4.0,0.0,-0.3099999999999996,3.4799999999999986,4.67,-1.7400000000000002,0.0,2.56,0.0,-2.3599999999999994,14,13.030000000000001,0.0,0.0,-0.3099999999999996,2.56,-7.599999999999994,-10.870000000000001,0.0,2.56,0.0,0.0,0.4900000000000002,4.49,0.0,-7.0600000000000005,74.43,12.87,-4.45,1.89,0.0,3.77,28.370000000000005,81,-6.300000000000001,0.0,1.89,-1.4000000000000004,2.83,0.0,-7.51,0.0,6.6,4.72,0.94,-8.0,-4.0,0.0,-4.3,-12.33,5.17,-0.8900000000000006,3.7,0.0,0.0,2.510000000000005,2,5.329999999999998,0.0,0.0,-4.3,0.0,0.0,-8.59,0.0,0.0,0.0,0.0,2.6799999999999997,6.68,0.0,-7.03,76.85000000000001,12.270000000000001,-0.34999999999999964,0.97,1.94,0.97,-22.090000000000003,78,-10.52,0.97,0.97,1.7100000000000009,2.91,0.0,-7.26,0.0,5.83,0.0,0.0
0,positive,1,1,1,1,-3.1900000000000004,-1.8000000000000007,0.0,-2.1199999999999997,6.719999999999999,0.7999999999999972,-0.75,0.27,0.0,0.14,1.2800000000000011,-42,8.18,-1.52,0.14,0.1299999999999999,0.8700000000000001,0.9099999999999966,-0.010000000000000675,-0.51,-0.8900000000000006,0.040000000000000036,1.43,-9.64,-7.61,0.0,-0.9999999999999996,-33.32000000000001,-2.4200000000000017,-4.040000000000001,-1.02,0.0,-0.51,17.810000000000002,-99,21.529999999999998,-1.52,0.51,-0.47000000000000064,1.5599999999999996,-45.99,-5.07,-0.51,-3.530000000000001,-1.52,-0.51,-2.8000000000000007,-0.7700000000000005,0.0,-2.4799999999999995,-0.7400000000000091,4.689999999999998,-0.7200000000000006,0.56,0.0,0.020000000000000018,3.1700000000000017,-7,9.620000000000001,-0.99,0.54,-0.2400000000000002,-0.8399999999999999,1.3299999999999983,0.2599999999999998,-0.51,0.3199999999999985,-0.43000000000000016,0.54,-9.64,-7.61,0.0,-1.9499999999999997,-33.74,-0.6400000000000023,-4.91,-1.02,0.0,-0.51,22.689999999999998,-55,17.650000000000002,-1.52,0.18999999999999995,-0.5700000000000003,2.17,-3.3500000000000085,-1.4800000000000004,-0.51,0.5199999999999996,-0.43000000000000016,2.3099999999999996
0,negative,1,1,0,0,-2.12,0.0,-1.63,-1.7899999999999991,27.159999999999997,4.840000000000003,-0.7300000000000004,0.10999999999999999,0.0,0.0,3.780000000000001,-26,0.09999999999999787,-0.98,0.72,1.3600000000000012,-1.4100000000000001,7.32,0.0,-1.1,7.720000000000001,-0.3800000000000001,0.83,-5.02,0.0,-6.67,-1.839999999999999,12.899999999999999,1.6700000000000017,-2.2300000000000004,0.09999999999999998,0.0,0.0,13.439999999999998,-25,3.5,-2.42,1.43,0.5900000000000007,-5.02,2.0700000000000003,0.0,-0.3900000000000001,6.9,1.7499999999999998,0.82,0.8400000000000007,0.0,0.8899999999999997,0.7700000000000014,-5.340000000000003,0.7800000000000011,-0.46999999999999886,0.5499999999999999,0.0,0.0,7.039999999999992,7,2.5199999999999996,-0.6799999999999999,1.74,0.870000000000001,-2.6499999999999995,8.59,0.58,-0.6600000000000001,0.8899999999999997,-0.08000000000000007,1.13,-7.88,0.0,-6.67,-7.76,-22.870000000000005,-1.1099999999999994,0.08999999999999986,0.68,0.0,0.0,13.0,-10,12.490000000000002,-1.77,1.29,-1.46,-5.3,0.0,0.0,-1.82,5.59,1.41,0.040000000000000036
0,positive,1,1,1,1,-3.4099999999999984,-3.130000000000001,-0.49,3.04,-8.840000000000003,5.27,2.619999999999999,-0.49,0.0,-1.46,2.440000000000005,-54,10.860000000000001,0.0,-0.77,1.129999999999999,0.19999999999999973,6.260000000000005,4.039999999999999,-0.49,0.8199999999999985,-1.77,0.8300000000000001,-9.6,-9.71,-0.49,3.6899999999999995,-72.24000000000001,2.849999999999998,-5.700000000000001,-0.49,0.0,-1.46,48.839999999999996,-7,19.96,0.5,-2.3899999999999997,-2.21,-0.4200000000000004,-17.689999999999998,-1.8100000000000005,0.010000000000000009,0.33999999999999986,0.5899999999999999,1.02,-1.67,-0.75,-0.49,0.13000000000000078,-1.2000000000000028,8.599999999999998,1.7299999999999986,0.010000000000000009,0.0,-1.46,11.96,-5,14.19,0.5,-0.9099999999999997,-0.27999999999999936,-0.44000000000000017,3.0400000000000063,0.6399999999999997,0.010000000000000009,-0.26000000000000156,-0.9400000000000002,0.010000000000000009,-11.95,-9.71,-0.49,-1.5199999999999996,-70.92,2.9400000000000013,-4.550000000000001,-0.49,0.0,-1.46,49.54,-56,18.480000000000004,0.0,-2.73,-1.4100000000000001,0.8999999999999999,-0.03999999999999204,-0.5,-0.49,0.28999999999999915,0.8999999999999999,0.18000000000000005
1,positive,0,0,0,0,-3.08,-1.06,0.0,-2.1000000000000005,-5.220000000000001,8.25,3.78,-0.98,0.0,1.9,41.29999999999999,3,7.030000000000001,-0.030000000000000027,0.0,-5.01,-1.04,9.230000000000004,2.7199999999999998,0.0,4.540000000000001,1.9,2.86,2.3499999999999996,4.380000000000001,0.38,-1.9500000000000002,64.84,13.75,7.32,0.53,0.0,1.13,16.269999999999996,163,1.3000000000000007,0.1499999999999999,1.51,-1.2700000000000005,0.45999999999999996,4.670000000000002,1.1399999999999997,0.38,0.46000000000000085,1.51,1.13,-4.199999999999999,-0.2799999999999998,0.0,-2.3100000000000005,4.329999999999998,5.579999999999998,0.8400000000000001,-0.98,0.0,0.0,43.04999999999999,8,12.139999999999997,-0.06999999999999995,0.0,-1.5500000000000007,-1.1199999999999999,9.079999999999998,2.369999999999999,0.0,-1.4799999999999995,0.0,0.91,2.870000000000001,4.75,0.0,-2.7800000000000002,56.12,6.850000000000001,8.2,-0.98,0.0,1.02,-18.910000000000004,94,-1.1999999999999993,-0.47,1.02,-4.23,0.1200000000000001,-7.709999999999994,-0.3100000000000005,0.51,3.8900000000000006,1.53,0.0
1,positive,0,0,0,0,-1.88,0.0,0.0,-1.0599999999999996,22.999999999999996,0.5,0.87,0.9,0.0,0.9,1.039999999999992,3,7.510000000000002,0.0,2.67,-2.0200000000000005,-0.050000000000000044,-11.350000000000009,-0.1299999999999999,0.9,2.58,-0.030000000000000027,0.0,3.2100000000000004,4.79,0.0,-1.9699999999999998,74.36,2.879999999999999,6.260000000000001,0.6,0.0,2.99,-11.180000000000007,59,-2.4599999999999973,0.0,1.4699999999999998,0.6500000000000004,1.7399999999999998,-20.150000000000006,-1.6399999999999997,0.0,3.750000000000001,1.4699999999999998,0.0,-1.9,0.0,0.0,-1.1399999999999997,15.349999999999998,0.8299999999999983,-0.93,0.88,0.0,0.0,1.7199999999999989,5,8.75,0.0,4.38,-1.25,0.7999999999999998,5.009999999999991,1.5600000000000005,0.88,-0.20999999999999996,-0.93,0.88,5.83,7.18,0.0,-2.2099999999999995,75.52,8.129999999999999,8.64,0.0,0.0,1.44,-12.0,101,-5.949999999999999,0.0,0.5099999999999999,-1.1500000000000004,1.98,-3.0700000000000074,-0.3200000000000003,0.0,5.8999999999999995,1.46,1.44
0,positive,0,1,1,1,1.7899999999999998,1.28,0.0,0.43000000000000005,19.71999999999999,5.520000000000001,-0.6500000000000004,-0.07999999999999996,0.0,0.0,2.3799999999999955,27,2.1899999999999977,-0.41000000000000014,1.02,-0.09999999999999964,0.26,-1.2399999999999949,-2.8400000000000007,-1.18,-0.23000000000000043,-0.59,-0.59,-1.78,-1.78,0.0,2.42,-6.230000000000004,4.360000000000001,-1.7200000000000006,-0.59,0.0,0.0,1.9500000000000028,-3,14.309999999999995,-1.15,0.6,-2.1899999999999995,1.8299999999999998,-15.459999999999994,-5.250000000000001,-1.18,2.5,1.8200000000000003,0.61,0.44999999999999996,0.44999999999999996,0.0,-0.029999999999999916,-19.510000000000005,3.8199999999999985,-0.8200000000000003,-0.029999999999999916,0.0,0.56,11.209999999999994,10,12.019999999999996,-1.8399999999999999,0.0,-2.8900000000000006,0.44999999999999996,0.0,-1.6500000000000004,-1.18,1.9299999999999997,0.5300000000000001,-0.029999999999999916,-1.78,-1.78,0.0,0.09000000000000008,-27.53,4.299999999999999,-2.0100000000000002,0.09000000000000008,0.0,0.0,8.579999999999998,-22,11.199999999999996,-1.5999999999999999,0.0,-2.99,-0.41999999999999993,-25.58,-6.07,-1.18,2.83,0.09000000000000008,1.4500000000000002
0,negative,0,1,0,1,-0.8499999999999996,-0.97,2.03,-0.3700000000000001,-23.68,7.559999999999999,-0.2400000000000002,-0.48,-0.48,0.0,4.289999999999992,-4,6.27,-1.42,-1.93,-2.76,-0.3799999999999999,23.91,1.03,-0.45999999999999996,-1.2599999999999998,1.51,0.040000000000000036,-6.76,-0.97,-2.9,-5.640000000000001,-34.86,4.709999999999999,-11.92,-0.32999999999999996,0.16000000000000003,0.0,4.3700000000000045,-51,18.029999999999998,-1.6199999999999999,-2.42,-2.6100000000000003,-1.4599999999999995,-6.329999999999998,-0.6499999999999999,-0.16999999999999993,4.920000000000002,1.76,0.6300000000000001,-0.8499999999999996,-0.05999999999999994,1.19,-0.8300000000000001,-17.440000000000005,7.439999999999998,-3.01,-0.05999999999999994,-0.02999999999999997,1.36,-6.340000000000003,13,3.039999999999999,-0.6299999999999999,-1.0599999999999998,-2.3900000000000006,-1.2199999999999998,-0.41000000000000014,-0.5699999999999998,-0.5399999999999999,-2.0199999999999996,0.3700000000000001,-1.48,-6.76,-0.97,-2.9,-5.720000000000001,-45.38,5.379999999999999,-9.77,0.15000000000000013,0.08000000000000007,1.68,6.450000000000003,-28,7.27,-1.22,-1.8599999999999999,-2.96,-1.9599999999999995,9.59,-0.25,-0.8899999999999999,2.3000000000000007,0.22999999999999998,-0.25
1,negative,1,1,1,1,-1.1900000000000004,-1.1900000000000004,0.0,0.0,1.75,0.0,-1.1899999999999995,0.0,2.38,0.0,31.5,0,4.770000000000001,0.0,-1.19,0.0,1.19,0.0,1.1900000000000004,1.19,7.15,1.19,2.38,1.5399999999999991,-1.75,0.0,1.0400000000000005,-5.950000000000003,-4.109999999999999,-4.26,1.32,1.97,1.97,29.79,68,-0.0600000000000005,0.13000000000000012,0.13000000000000012,-2.820000000000001,1.0400000000000005,-59.599999999999994,-1.4699999999999998,2.63,4.17,-0.5299999999999999,1.97,-1.1900000000000004,-1.1900000000000004,0.0,-1.19,0.0,0.0,-1.1899999999999995,0.0,2.38,1.19,43.92999999999999,0,11.909999999999998,0.0,1.19,-1.1900000000000013,0.0,-12.89,0.0,1.19,1.1899999999999995,0.0,1.19,2.1400000000000006,1.5500000000000007,0.0,-0.6599999999999997,3.1899999999999977,7.670000000000002,0.9500000000000011,0.58,1.16,0.58,18.54,88,0.3100000000000005,-0.61,0.55,-2.5700000000000003,-0.07999999999999963,-68.42999999999999,-1.8499999999999996,2.91,9.69,2.3000000000000003,1.74
1,negative,0,1,0,0,-0.5500000000000007,1.9699999999999998,-0.009999999999999787,-2.0300000000000002,14.64,2.3299999999999983,1.9399999999999995,0.0,0.0,-1.0,6.829999999999998,-33,12.850000000000001,0.0,0.49,1.46,-0.009999999999999787,-32.5,-2.0,1.9900000000000002,7.399999999999999,0.4800000000000004,2.4800000000000004,-1.8499999999999996,0.23000000000000043,-0.8900000000000001,-0.96,6.420000000000002,-4.220000000000001,-0.8499999999999996,0.7,0.0,-0.30000000000000004,-2.520000000000003,42,-2.210000000000001,0.7,-0.30000000000000004,1.75,1.2300000000000004,-4.540000000000003,0.10999999999999988,0.4099999999999999,7.010000000000002,-1.8900000000000001,-1.3,-3.96,0.23000000000000043,-0.18000000000000016,-3.7699999999999996,-5.189999999999998,3.6700000000000017,-0.14000000000000057,1.41,0.0,-1.0,61.35999999999999,-29,15.39,0.0,-1.0,-0.3700000000000001,2.63,-33.28,-0.5900000000000001,6.04,-4.96,-1.1800000000000002,-0.5900000000000001,1.1400000000000006,6.98,-2.42,-6.27,23.060000000000002,14.600000000000001,0.9800000000000004,0.58,1.16,0.73,46.4,73,1.5,0.0,1.31,2.67,-1.27,-30.85,-2.0,1.31,1.8699999999999992,-0.5299999999999998,-0.27
1,positive,0,0,0,0,-0.3200000000000003,-0.6200000000000001,0.0,0.31000000000000005,42.980000000000004,-5.329999999999998,0.31000000000000005,-2.16,0.0,0.0,-9.379999999999995,-16,15.330000000000002,0.0,0.6099999999999999,1.5,-1.23,0.0,2.74,0.0,7.37,3.08,0.0,4.44,4.430000000000001,0.0,1.27,42.650000000000006,-11.0,5.65,0.04999999999999982,0.63,1.25,-29.029999999999994,79,3.3599999999999994,0.0,-0.5900000000000003,-2.3499999999999996,3.15,-39.56,-7.359999999999999,1.25,2.5599999999999996,1.88,0.0,0.6199999999999992,1.8599999999999994,0.0,-1.23,-3.3599999999999994,-3.0,0.15999999999999992,-2.3100000000000005,0.0,0.0,-5.929999999999993,-9,23.150000000000002,0.0,0.3099999999999996,-2.629999999999999,-1.23,0.0,1.3900000000000006,0.0,-0.7700000000000005,0.0,0.0,4.89,5.55,0.0,-0.65,42.08,-2.289999999999999,6.859999999999999,-1.3900000000000001,0.0,0.58,-10.599999999999994,92,-0.5999999999999979,0.0,-0.7400000000000002,-0.7899999999999991,1.08,0.0,-2.4399999999999995,0.0,3.7299999999999995,1.16,0.58
1,negative,0,0,0,0,-0.8600000000000012,2.670000000000001,-1.54,-4.359999999999999,15.090000000000003,1.1700000000000017,4.530000000000001,0.33000000000000007,0.0,1.1,23.049999999999997,-77,8.030000000000001,-0.8299999999999998,1.2599999999999998,4.199999999999999,0.3799999999999999,-7.350000000000001,-1.8200000000000003,-1.38,-0.9800000000000004,0.7600000000000002,-0.99,-0.5999999999999996,-0.5,0.040000000000000036,-0.6799999999999997,2.740000000000009,-6.339999999999998,0.9400000000000013,1.04,0.0,0.68,-14.219999999999999,183,1.2400000000000002,-1.0299999999999998,0.9700000000000001,-0.5499999999999998,0.1499999999999999,8.399999999999999,-0.08000000000000007,-0.5699999999999998,2.2799999999999994,0.30000000000000027,-0.41000000000000014,-4.0200000000000005,-1.9899999999999998,0.18999999999999995,-2.2299999999999995,-5.069999999999993,-3.8099999999999987,-0.7499999999999991,0.09999999999999998,0.0,0.0,30.769999999999996,-28,16.51,-1.06,-0.39,1.75,0.8599999999999999,3.1699999999999946,0.8599999999999999,0.6700000000000002,0.5800000000000001,0.81,-0.67,0.7899999999999991,2.29,-0.22999999999999998,-2.119999999999999,12.439999999999998,0.9500000000000028,1.5500000000000007,-0.25,0.52,1.31,2.8599999999999994,124,4.200000000000001,-0.09999999999999987,1.1800000000000002,1.2799999999999994,0.7099999999999995,26.319999999999993,0.44999999999999973,-1.15,-1.0,0.5700000000000003,-1.02
1,negative,0,0,0,0,-0.5699999999999994,-0.47999999999999954,-0.21,-0.31000000000000005,8.030000000000001,0.5500000000000007,-3.9800000000000004,-0.21,0.26999999999999996,0.05999999999999994,11.689999999999998,-188,7.77,-0.49,-0.15000000000000002,-0.7999999999999989,2.4600000000000004,40.37,2.32,-0.21999999999999997,1.0899999999999999,0.5399999999999999,0.95,1.200000000000001,0.54,-0.21,0.26000000000000023,8.099999999999994,0.6499999999999986,-2.370000000000001,0.22,0.010000000000000009,0.65,-9.149999999999999,-8,-4.16,-0.19999999999999996,0.010000000000000009,-1.7199999999999989,1.9899999999999998,22.0,1.3199999999999998,0.020000000000000018,2.299999999999999,1.08,-0.62,-0.16000000000000014,0.5599999999999996,-0.21,-0.98,8.129999999999995,4.920000000000002,-3.130000000000001,-0.21,-0.16999999999999998,-0.13,17.89,-78,5.439999999999998,-0.59,0.16000000000000003,-2.26,1.2399999999999998,21.119999999999997,0.23999999999999977,-1.01,3.389999999999999,1.42,1.5399999999999998,2.3000000000000007,3.1399999999999997,-0.21,-0.8400000000000001,8.689999999999998,10.120000000000001,0.8399999999999999,0.21,-0.21,0.42000000000000004,-12.219999999999999,0,-3.99,-0.63,-0.42,-1.2599999999999998,1.2600000000000002,14.200000000000003,0.6200000000000001,-0.20999999999999996,1.8899999999999988,0.84,0.6300000000000001
1,positive,0,0,0,0,-1.2400000000000002,-2.6299999999999994,0.14000000000000012,2.6499999999999995,7.640000000000004,-2.6000000000000014,-4.4399999999999995,-0.97,0.0,0.0,1.4699999999999989,-13,-0.7999999999999972,0.0,1.3900000000000001,2.369999999999999,-1.94,-0.2599999999999909,-0.1299999999999999,0.0,4.31,2.22,1.2500000000000002,3.2600000000000007,1.0700000000000003,0.81,2.42,43.39,0.5299999999999976,0.5099999999999998,-0.97,0.0,0.0,-28.489999999999995,66,-5.709999999999997,1.78,0.43000000000000016,-0.46000000000000085,1.02,-40.879999999999995,-3.84,0.59,2.670000000000001,3.55,0.20999999999999996,0.8900000000000006,0.9199999999999999,-0.010000000000000009,-0.03000000000000025,32.72,0.1999999999999993,0.8800000000000008,-0.97,0.0,0.0,-5.780000000000001,1,6.490000000000002,0.0,-0.020000000000000018,-1.0499999999999998,1.9100000000000001,-9.059999999999988,-1.9900000000000002,0.0,1.8500000000000005,1.92,-0.010000000000000009,5.88,4.07,0.9099999999999999,2.25,51.489999999999995,9.829999999999998,-0.2599999999999998,-0.97,0.47,0.94,-33.349999999999994,110,-6.93,0.0,-0.06000000000000005,-0.2900000000000009,-0.06000000000000005,-19.929999999999993,-2.1099999999999994,0.94,4.94,3.29,0.43999999999999995
0,positive,1,1,1,1,1.2399999999999993,-1.1,2.33,2.05,-1.6899999999999977,4.969999999999999,-4.81,0.0,0.0,-0.81,4.390000000000001,-22,5.309999999999999,0.0,0.0,1.5899999999999999,-1.45,0.0799999999999983,1.5899999999999999,0.0,3.9299999999999997,0.71,0.0,-4.66,-4.07,-1.63,1.3100000000000005,-10.96,6.710000000000001,-8.73,0.0,0.0,0.21999999999999997,28.89,-26,16.85,0.0,0.0,4.02,-2.44,-30.019999999999996,-3.2,1.03,0.33999999999999986,-2.2199999999999998,2.06,0.5599999999999996,-0.9400000000000004,1.5,0.5899999999999999,12.089999999999996,8.829999999999998,-1.9500000000000002,0.0,0.0,-0.030000000000000027,12.459999999999994,5,10.769999999999996,0.0,0.78,2.0600000000000005,-1.66,-2.180000000000007,-1.0700000000000003,0.0,-0.34999999999999964,-0.1200000000000001,0.78,-5.69,-4.07,-1.63,-4.0,-18.85,6.68,-7.109999999999999,0.0,0.0,0.06999999999999995,28.25,-10,10.119999999999997,0.0,0.0,5.07,-1.56,-23.58,-2.9000000000000004,0.88,-0.9799999999999995,-2.37,0.88
1,negative,0,0,0,0,-0.629999999999999,2.45,-2.2299999999999995,-3.639999999999999,21.89999999999999,-0.21000000000000085,0.10999999999999943,-0.51,0.0,0.22999999999999998,-11.070000000000007,-60,7.58,-0.5699999999999998,0.9100000000000001,-1.540000000000001,1.7100000000000009,44.61,2.16,-1.08,5.859999999999999,0.6800000000000002,0.3999999999999999,3.4399999999999995,2.2300000000000004,-0.28000000000000025,1.450000000000001,-0.75,-4.9,-1.129999999999999,-0.04999999999999999,0.0,0.4,-37.150000000000006,24,-1.2200000000000006,-0.6799999999999997,-1.1399999999999997,-1.8200000000000012,0.1299999999999999,5.01,-0.63,-1.19,4.119999999999999,1.2000000000000002,-0.73,-1.7400000000000002,1.19,-0.41999999999999993,-2.6999999999999993,6.390000000000001,2.5,-4.58,0.05999999999999994,0.0,-0.51,22.89,-19,9.62,-0.9099999999999999,-0.34999999999999987,-0.2600000000000007,0.7700000000000005,3.91,0.15999999999999992,-0.29000000000000004,0.3099999999999987,-1.54,-0.29000000000000004,3.5199999999999996,4.44,-0.3099999999999996,-1.1899999999999995,15.579999999999998,4.079999999999998,-0.3699999999999992,0.8999999999999999,0.0,0.8999999999999999,-32.760000000000005,88,2.290000000000001,-0.2799999999999998,-0.9899999999999998,0.2699999999999996,-0.10999999999999943,2.629999999999999,0.22999999999999998,-0.08999999999999986,2.039999999999999,0.9300000000000002,-0.43999999999999995
1,negative,0,0,0,0,-3.38,-0.4900000000000002,0.0,-2.84,-0.3100000000000023,8.030000000000001,-0.33999999999999897,0.040000000000000036,-0.73,0.040000000000000036,42.42999999999999,-7,10.549999999999999,-0.69,1.54,3.51,-3.49,-11.129999999999995,-1.2999999999999998,-0.6499999999999999,-1.6799999999999997,0.81,0.040000000000000036,1.1600000000000001,0.6799999999999997,0.0,0.5800000000000001,-0.6200000000000045,1.5600000000000005,2.3000000000000007,1.3399999999999999,-0.73,0.09999999999999998,1.75,105,0.9399999999999995,-1.05,1.24,3.130000000000001,-0.3700000000000001,-16.099999999999994,-2.73,-1.78,-3.42,0.09999999999999998,0.09999999999999998,-5.14,-1.4900000000000002,0.0,-2.9299999999999997,-23.010000000000005,4.790000000000001,3.5600000000000005,-0.010000000000000009,-0.73,0.72,35.19,1,7.17,-0.74,1.45,-0.05999999999999961,-2.2200000000000006,-46.94,-1.48,2.1599999999999997,-2.9800000000000004,0.72,0.72,1.3900000000000006,3.009999999999999,0.0,-1.8399999999999999,-5.909999999999997,9.16,5.17,0.79,-0.21999999999999997,0.29000000000000004,-18.100000000000005,60,2.9799999999999986,-0.95,0.51,0.08999999999999986,-2.5100000000000007,-47.37,-1.8399999999999999,1.8699999999999997,-1.5299999999999994,0.29000000000000004,0.79
1,positive,0,0,0,0,1.7200000000000006,-1.64,4.15,2.540000000000001,29.970000000000002,5.09,-0.75,0.010000000000000009,0.83,0.010000000000000009,-9.949999999999996,-1,0.9899999999999984,-0.8099999999999999,0.010000000000000009,1.71,0.8400000000000001,0.21999999999999886,0.04999999999999982,0.0,0.9000000000000004,-2.4499999999999997,0.83,0.7700000000000014,0.07000000000000006,1.8099999999999996,-0.5099999999999989,46.489999999999995,9.07,-3.0,0.07000000000000006,0.43,0.030000000000000027,-15.339999999999996,112,-3.0,-0.3599999999999999,0.89,2.0200000000000005,1.3500000000000003,-10.670000000000002,-1.4700000000000006,0.0,2.130000000000001,-1.9599999999999995,0.0,2.120000000000001,0.74,3.8899999999999997,2.120000000000001,1.7300000000000004,5.800000000000001,-2.7,-0.8499999999999999,0.79,-0.029999999999999916,-15.339999999999996,4,6.52,-0.8499999999999999,-0.82,1.3500000000000005,-0.04999999999999982,4.189999999999998,2.2,0.0,0.4800000000000004,-3.3099999999999996,1.59,2.91,1.8500000000000003,2.62,0.370000000000001,28.430000000000003,19.3,1.2699999999999996,-0.04999999999999982,0.0,0.13,-19.65,193,-2.210000000000001,-1.0099999999999998,0.7700000000000001,-0.08000000000000007,1.22,-6.150000000000006,-0.6600000000000001,0.32,2.8599999999999994,-0.2899999999999996,1.27
1,positive,0,0,0,0,-2.16,-2.16,0.0,-0.63,-2.5400000000000063,-2.710000000000001,-1.540000000000001,-0.42000000000000004,0.3999999999999999,1.02,4.130000000000003,-39,4.43,-1.25,0.19999999999999996,-4.24,1.83,30.760000000000005,2.46,0.0,1.1500000000000004,-1.67,2.68,1.0299999999999994,-0.7200000000000006,0.0,1.71,0.0,-2.8999999999999986,-1.2700000000000014,2.26,-0.67,-0.050000000000000044,-12.599999999999994,11,-3.2200000000000006,-0.08000000000000007,-0.050000000000000044,-0.22000000000000064,1.5499999999999998,35.85000000000001,3.3499999999999996,0.0,-2.4800000000000004,-1.33,-0.63,-0.5600000000000005,-1.33,0.0,0.9,-2.3400000000000034,-3.620000000000001,-0.7100000000000009,0.28,0.28,0.13,-8.530000000000001,-29,7.620000000000001,-1.25,0.13,-4.87,3.74,36.83,3.6100000000000003,0.0,4.780000000000001,-0.20999999999999996,1.6600000000000001,-0.17999999999999972,-0.17999999999999972,0.0,0.13,0.0,12.75,-1.4700000000000006,-0.10000000000000009,1.42,1.2799999999999998,20.33,102,-1.5399999999999991,-0.87,0.9,-1.0500000000000007,-0.08000000000000007,-10.030000000000001,-0.20999999999999996,0.38,-0.17999999999999972,1.3199999999999998,-0.25
1,negative,0,0,0,0,-0.4800000000000004,-1.5699999999999998,1.85,0.96,-6.030000000000001,2.1900000000000013,-1.8699999999999992,-0.9500000000000002,-0.23,0.18999999999999997,-2.160000000000011,-202,6.93,0.15999999999999992,1.1999999999999997,-2.0599999999999996,0.4800000000000004,-17.64,-1.1499999999999995,-0.10000000000000009,-0.3200000000000003,-1.0099999999999998,-0.68,2.380000000000001,-0.35999999999999943,1.85,2.920000000000001,-6.390000000000001,6.030000000000001,-0.21999999999999886,0.3799999999999999,-0.23,0.01999999999999999,-13.100000000000001,-38,3.1900000000000013,0.06999999999999995,0.33999999999999997,-1.9799999999999995,0.23000000000000043,-32.86,-2.0999999999999996,-0.1200000000000001,0.20000000000000107,0.2100000000000004,0.31999999999999995,-0.5600000000000005,-1.5899999999999999,1.3799999999999994,1.0900000000000007,11.060000000000002,2.3800000000000026,1.200000000000001,-0.7400000000000001,-0.23,0.4,-0.8900000000000006,-120,7.09,0.2599999999999999,0.66,-1.7000000000000002,0.3200000000000003,-34.660000000000004,-0.6499999999999995,1.4499999999999997,4.09,0.54,0.2599999999999999,0.7599999999999998,1.0500000000000007,0.2799999999999998,-0.2599999999999998,-0.9599999999999937,5.540000000000003,0.6699999999999999,0.49,-0.23,0.39,-0.5900000000000034,46,1.3599999999999994,-0.06000000000000005,0.32999999999999996,-2.2,0.7599999999999998,-18.270000000000003,-1.4199999999999995,-0.3400000000000001,0.7000000000000011,-0.21999999999999975,0.5599999999999999
