Segment,WC,Analytic,Clout,Authentic,Tone,WPS,BigWords,Dic,Linguistic,function,pronoun,ppron,i,we,you,shehe,they,ipron,det,article,number,prep,auxverb,adverb,conj,negate,verb,adj,quantity,Drives,affiliation,achieve,power,Cognition,allnone,cogproc,insight,cause,discrep,tentat,certitude,differ,memory,Affect,tone_pos,tone_neg,emotion,emo_pos,emo_neg,emo_anx,emo_anger,emo_sad,swear,Social,socbehav,prosocial,polite,conflict,moral,comm,socrefs,family,friend,female,male,Culture,politic,ethnicity,tech,Lifestyle,leisure,home,work,money,relig,Physical,health,illness,wellness,mental,substances,sexual,food,death,need,want,acquire,lack,fulfill,fatigue,reward,risk,curiosity,allure,Perception,attention,motion,space,visual,auditory,feeling,time,focuspast,focuspresent,focusfuture,Conversation,netspeak,assent,nonflu,filler,AllPunc,Period,Comma,QMark,Exclam,Apostro,OtherP,Emoji
1,118,73,8.08,87.93,45.75,29.5,23.73,82.2,66.1,57.63,6.78,5.93,4.24,0,1.69,0,0,0.85,12.71,6.78,0.85,16.95,10.17,1.69,11.02,2.54,13.56,6.78,4.24,0.85,0,0.85,0,18.64,2.54,6.78,0.85,0.85,0.85,1.69,0,4.24,0,3.39,2.54,0.85,2.54,1.69,0.85,0,0,0.85,0,3.39,0.85,0.85,0,0,0,0,1.69,0,0,0,0,1.69,0,0,1.69,5.93,0,4.24,1.69,0.85,0,0,0,0,0,0,0,0,0,0,0,0.85,0,0,0,0,0,0,0,3.39,14.41,0,0,13.56,0,0,0.85,2.54,5.08,1.69,0.85,0,0,0,0,0,10.17,3.39,2.54,0,0,2.54,1.69,0
1,115,78.65,78.71,44.75,96.21,14.38,18.26,91.3,70.43,55.65,6.96,5.22,0.87,0,4.35,0,0,1.74,19.13,13.04,1.74,12.17,11.3,4.35,7.83,0.87,14.78,10.43,5.22,1.74,1.74,0,0,20.87,3.48,7.83,1.74,0.87,1.74,3.48,0,0.87,0,6.09,6.09,0,2.61,2.61,0,0,0,0,0,7.83,1.74,1.74,0,0,0,0,5.22,0,0,0,0,0,0,0,0,9.57,0.87,6.09,1.74,0.87,0,1.74,1.74,0,1.74,0,0,0,0,0,0,0,0.87,0,0,0,0,0,0,6.09,14.78,0,0.87,12.17,0.87,0,0.87,2.61,5.22,3.48,0.87,0,0,0,0,0,8.7,6.96,1.74,0,0,0,0,0
1,75,7.03,3.18,97.89,39.67,12.5,16,93.33,81.33,62.67,10.67,5.33,4,0,0,0,1.33,5.33,14.67,6.67,1.33,5.33,14.67,12,6.67,4,25.33,12,6.67,2.67,0,1.33,1.33,34.67,1.33,18.67,5.33,1.33,1.33,2.67,2.67,6.67,0,4,2.67,1.33,0,0,0,0,0,0,0,5.33,1.33,0,0,0,0,0,4,0,0,0,0,0,0,0,0,5.33,0,0,4,2.67,0,1.33,0,0,0,0,0,0,1.33,0,1.33,0,1.33,0,1.33,0,0,0,0,9.33,14.67,0,1.33,10.67,0,0,2.67,2.67,9.33,5.33,2.67,1.33,0,1.33,0,0,14.67,8,5.33,0,0,1.33,0,0
1,119,51.8,55.09,75.09,31.82,19.83,11.76,85.71,70.59,54.62,16.81,11.76,5.04,0,5.04,0.84,0.84,5.04,13.45,5.04,0.84,15.97,6.72,7.56,4.2,1.68,16.81,2.52,4.2,3.36,0,3.36,0,15.97,0,9.24,4.2,2.52,0.84,0,0.84,2.52,0,2.52,1.68,0.84,0.84,0,0.84,0,0.84,0,0,10.08,3.36,1.68,0.84,0.84,0,1.68,6.72,0,0,0.84,0,0,0,0,0,8.4,0,1.68,3.36,3.36,0,0.84,0,0,0,0,0,0,0,0,1.68,0,1.68,0,0.84,0,0,0,0,6.72,11.76,1.68,1.68,8.4,1.68,0,0,1.68,4.2,2.52,0.84,0.84,0,0.84,0,0,7.56,3.36,0,0,1.68,0,2.52,0
1,74,31.35,25.5,96.85,99,14.8,25.68,89.19,70.27,55.41,14.86,10.81,8.11,2.7,0,0,0,4.05,13.51,6.76,0,12.16,5.41,10.81,9.46,1.35,13.51,5.41,1.35,10.81,6.76,4.05,0,21.62,0,6.76,0,0,1.35,1.35,2.7,1.35,0,8.11,8.11,0,2.7,2.7,0,0,0,0,0,6.76,1.35,0,0,0,0,0,5.41,2.7,0,0,2.7,0,0,0,0,6.76,0,0,4.05,4.05,0,0,0,0,0,0,0,0,0,0,0,0,2.7,0,1.35,0,1.35,0,0,6.76,13.51,0,1.35,12.16,0,0,0,6.76,9.46,1.35,0,1.35,0,1.35,0,0,14.86,2.7,4.05,0,4.05,2.7,1.35,0
1,378,56.05,37.03,99,14.44,15.75,17.72,88.1,70.37,56.61,15.61,9.52,4.23,2.65,0,0.53,1.85,6.08,16.4,8.2,2.91,13.49,5.82,4.76,8.73,1.32,14.29,4.5,5.82,4.5,2.91,0.53,1.06,23.02,0.53,8.99,1.85,1.06,0.53,0.79,0.53,3.97,0,3.7,1.59,2.12,1.59,0.26,1.32,0,0.79,0,0,10.05,3.7,0.26,0,0.53,0,2.12,6.35,0.26,0,0.26,0.79,0,0,0,0,4.23,0,3.17,0.79,0.26,0,0.26,0.26,0.26,0,0,0,0,0,0,0.53,0.26,0.79,0,0,0,0,0.26,0.53,4.76,16.14,0.79,2.91,11.64,0,0.53,0.79,8.99,10.05,0.53,0.79,0,0,0,0,0,13.49,6.35,5.82,0,0,0.79,0.53,0
1,101,69.32,93.78,40.77,99,20.2,20.79,87.13,69.31,52.48,12.87,8.91,2.97,3.96,1.98,0,0,3.96,15.84,6.93,3.96,12.87,5.94,6.93,3.96,0,10.89,10.89,3.96,7.92,4.95,2.97,0,17.82,0,9.9,3.96,2.97,1.98,0.99,0.99,0,0,10.89,9.9,0.99,4.95,4.95,0,0,0,0,0,10.89,1.98,1.98,0,0,0,0,8.91,1.98,0,0,1.98,0,0,0,0,7.92,2.97,0,2.97,1.98,0,0,0,0,0,0,0,0,0,0,0,0,0.99,0,0,0,0,0,0,9.9,10.89,0,0,8.91,0,0,1.98,2.97,5.94,1.98,0.99,0,0,0,0,0,4.95,3.96,0,0,0.99,0,0,0
1,112,67.11,56.04,72.58,5.5,22.4,14.29,87.5,63.39,51.79,9.82,7.14,2.68,2.68,0,0,1.79,2.68,15.18,9.82,0,12.5,7.14,8.04,7.14,0.89,8.93,9.82,2.68,3.57,3.57,0,0,16.96,0,6.25,0.89,0.89,0,0,0,3.57,0,7.14,2.68,4.46,2.68,1.79,0.89,0,0,0,0,9.82,2.68,0.89,0,0,0,0.89,7.14,0,0,0,0,1.79,0,0,1.79,12.5,0.89,8.04,3.57,0.89,0,0,0,0,0,0,0,0,0,0,1.79,0,0,0,0.89,0,0,0,0,4.46,17.86,0.89,0,9.82,1.79,4.46,0.89,4.46,8.93,1.79,0,0.89,0,0.89,0,0,6.25,4.46,0.89,0,0,0.89,0,0
1,111,88.23,75.76,30.54,93.12,18.5,22.52,83.78,66.67,52.25,3.6,2.7,0,1.8,0.9,0,0,0.9,19.82,14.41,0.9,10.81,9.01,7.21,6.31,0,16.22,9.01,4.5,6.31,3.6,1.8,0.9,15.32,0,4.5,0,0,1.8,0,0.9,0,0,7.21,6.31,0.9,4.5,4.5,0,0,0,0,0,8.11,3.6,1.8,0,0,0,0,3.6,0,0,0,0,0,0,0,0,10.81,3.6,2.7,2.7,1.8,0,0.9,0,0,0,0,0,0,0.9,0,0.9,0,0,0,0.9,0,0,0,0,6.31,16.22,0,1.8,13.51,0.9,0,0,1.8,4.5,5.41,0,0,0,0,0,0,8.11,5.41,0.9,0,0,0,1.8,0
1,104,81.35,13.12,97.38,94.96,17.33,11.54,84.62,70.19,51.92,6.73,2.88,1.92,0,0,0,0.96,3.85,14.42,11.54,0,12.5,11.54,2.88,6.73,0.96,16.35,13.46,3.85,0,0,0,0,21.15,2.88,4.81,0,0.96,0,0,0,3.85,0,7.69,6.73,0.96,0.96,0.96,0,0,0,0,0,2.88,0.96,0,0,0,0.96,0,0.96,0,0,0,0,0.96,0,0,0.96,4.81,1.92,0,1.92,0.96,0,0.96,0,0,0,0,0,0,0.96,0,0,0,0.96,0.96,0.96,0,0,0,0,7.69,20.19,0,0.96,18.27,0.96,0,0,3.85,14.42,0.96,0,0,0,0,0,0,7.69,5.77,0,0,0,0,1.92,0
1,102,35.2,68.67,96.93,80.19,20.4,11.76,90.2,69.61,58.82,9.8,4.9,0,0,3.92,0,0.98,4.9,15.69,8.82,0.98,11.76,8.82,14.71,7.84,0.98,17.65,2.94,3.92,0.98,0,0.98,0,23.53,6.86,6.86,2.94,0,0,3.92,0,3.92,0,3.92,3.92,0,1.96,1.96,0,0,0,0,0,5.88,0,0,0,0,0,0,5.88,0,0,0,0,0,0,0,0,4.9,0,1.96,2.94,0,0,0,0,0,0,0,0,0,0,0,4.9,0,2.94,3.92,0,0,0,0,0,5.88,16.67,0,2.94,13.73,0,0,0,4.9,0.98,7.84,1.96,0,0,0,0,0,14.71,3.92,8.82,0,0,0,1.96,0
1,142,73.06,5.16,96.56,94.32,20.29,14.79,88.03,71.83,59.86,12.68,9.86,8.45,0,0,0,0.7,2.82,16.9,10.56,2.11,14.79,7.75,6.34,6.34,0.7,14.08,5.63,3.52,2.82,0.7,2.11,0,23.94,1.41,10.56,2.11,0,1.41,2.82,2.11,2.82,0,7.04,6.34,0.7,1.41,1.41,0,0,0,0,0,7.75,3.52,1.41,0.7,0,0,0,2.82,0,0,0,0,0.7,0,0.7,0,3.52,0,2.11,1.41,0,0,2.11,0,0,0,0,0,0,0.7,0,0,0,0,0,0,0,0.7,0,0,11.27,11.97,0.7,0.7,9.15,0,0,0.7,6.34,6.34,2.82,0,0,0,0,0,0,11.97,4.93,6.34,0,0,0,0.7,0
1,182,79.91,25.28,90.28,93.6,13,12.09,85.71,68.13,53.85,8.24,4.4,3.3,0.55,0.55,0,0,3.85,15.93,13.19,1.65,10.99,9.34,6.04,6.04,0,14.29,7.14,4.4,1.1,0.55,0.55,0.55,19.78,3.3,4.95,1.1,0.55,0,1.1,0,2.2,0,5.49,5.49,0,3.3,3.3,0,0,0,0,0,2.75,1.1,0,0,0,0,0.55,1.65,0,0,0,0,0,0,0,0,7.14,0,1.65,3.85,1.65,0,1.1,0,0,0,0,0,0,1.1,0,0,0,1.1,0,0,0,0,0,0,7.69,14.29,0,1.65,12.64,0,0,0,4.4,4.4,4.95,1.65,0,0,0,0,0,14.29,7.14,4.4,0,1.1,1.1,0.55,0
1,155,71.59,13,79.1,60.79,17.22,13.55,82.58,66.45,51.61,14.19,9.03,5.81,0,0,0,2.58,5.16,17.42,9.68,3.23,11.61,7.1,3.23,4.52,1.29,14.19,7.74,3.87,1.29,0.65,0,0.65,20,0,10.32,0.65,1.29,2.58,2.58,0,3.87,0,3.87,3.23,0.65,0,0,0,0,0,0,0,8.39,3.23,1.29,0.65,0,0,1.29,5.16,0,0.65,0,0,0,0,0,0,4.52,1.29,1.94,1.29,0,0,1.29,0.65,0,0,0,0,0,0,0,0,0,1.29,0,0.65,0,0,0,0,7.1,9.68,0,0.65,9.03,0.65,0,0,5.16,5.16,1.94,0.65,0.65,0,0.65,0,0,20.65,10.32,2.58,0,1.29,3.23,3.23,0
1,200,67.69,6.3,83.56,59.44,15.38,13.5,81.5,74,59.5,8.5,4.5,3,0,1.5,0,0,4,19,15,0,11.5,9.5,5,11,3,13.5,12.5,3.5,0,0,0,0,22,0,12,1.5,1.5,1.5,2,0,6,0.5,5.5,4,1.5,0.5,0,0.5,0,0,0,0,3,1,0,0,0,0,0,2,0,0,0,0.5,0,0,0,0,2.5,0,2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.5,13,0,0,12,0,0,0.5,2.5,2,7.5,0,0,0,0,0,0,12.5,6.5,4,0,0,1,1,0
1,205,61.57,57.51,80.84,79.96,17.08,17.07,87.32,68.78,56.1,12.2,6.83,3.41,0.98,0.98,0,0.98,5.37,13.17,8.78,0.49,14.15,7.8,6.34,9.27,0,16.1,4.88,0.49,3.9,3.41,0.49,0,15.12,0.49,6.83,1.95,1.95,0.98,0,0.98,0.49,0,3.9,3.9,0,0.98,0.98,0,0,0,0,0,7.8,3.41,1.46,0.49,0,0,0.49,4.88,0.49,0.49,0.98,0,0.98,0,0.49,0.49,4.88,1.46,0.98,1.46,0.98,0,5.85,0,0,0,0,0,0,5.85,0,0.98,0,0.98,0,0,0,0,0,0,8.29,16.1,0,4.39,11.71,0,0,0,1.95,5.85,3.9,0.49,0,0,0,0,0,11.22,5.37,4.88,0,0.49,0,0.49,0
1,130,96.23,17.19,21.89,68.66,10,20,83.85,63.08,50.77,3.08,1.54,0.77,0.77,0,0,0,1.54,22.31,13.85,4.62,12.31,5.38,6.15,1.54,3.08,8.46,10,6.15,1.54,1.54,0,0,18.46,3.08,4.62,0,0.77,0,0,0,3.08,0,7.69,5.38,2.31,2.31,1.54,0.77,0,0,0.77,0,5.38,3.08,0,0.77,0,0.77,0,1.54,0,0,0,0,0,0,0,0,6.92,0,3.08,2.31,1.54,0,3.08,0,0,0,0,0,0,2.31,0,0,0,0,0.77,0,0,0,0,0,10.77,9.23,0,0,7.69,1.54,0,0,2.31,8.46,0,0.77,0,0,0,0,0,19.23,10,4.62,0,0,0,4.62,0
1,137,66.48,65.85,22.01,97.6,13.7,18.98,84.67,72.99,56.2,8.76,5.11,1.46,2.92,0.73,0,0,3.65,19.71,13.87,2.19,8.76,11.68,6.57,5.11,1.46,18.98,9.49,5.11,4.38,3.65,0.73,0,21.17,1.46,8.03,2.92,0.73,2.19,0.73,0.73,2.19,0,6.57,6.57,0,1.46,1.46,0,0,0,0,0,8.76,2.92,0.73,0,0,0,1.46,5.84,0,0,0,0,0,0,0,0,5.84,0.73,1.46,2.92,0.73,0,2.19,0,0,0,0,0,0,1.46,0,0.73,0,0,0,0.73,0,0,0,0,4.38,11.68,0.73,0.73,8.03,0,0.73,0.73,0.73,7.3,5.84,0.73,0,0,0,0,0,19.71,7.3,5.11,0,0,1.46,5.84,0
1,139,33.17,91.51,87.5,84.58,12.64,21.58,93.53,73.38,58.27,14.39,11.51,4.32,5.04,0.72,0,1.44,2.88,15.83,8.63,0.72,10.07,11.51,11.51,3.6,0,18.71,7.91,3.6,9.35,7.19,2.16,0.72,23.02,1.44,5.04,0,0,0,0.72,2.88,0,0,5.76,5.04,0.72,2.88,2.16,0.72,0.72,0,0,0,11.51,2.16,0,0,0,0,0.72,9.35,2.16,0,0,2.16,0.72,0,0,0.72,9.35,0.72,5.04,2.88,1.44,0,2.16,1.44,1.44,0,0,0,0,0.72,0,1.44,0,0.72,0,0.72,0,0.72,0,0,6.47,15.83,0,0.72,15.83,0,0,0,3.6,11.51,2.16,1.44,0,0,0,0,0,10.07,7.91,1.44,0,0,0,0.72,0
1,284,45.77,3.3,98.8,16.23,18.93,11.97,87.32,73.94,58.1,14.79,8.45,7.04,0,0,0,1.41,6.34,13.03,8.45,0.7,12.68,7.04,6.34,8.1,2.82,15.49,7.39,2.82,0.7,0,0.35,0.35,26.41,2.11,9.51,1.76,1.76,1.06,2.46,0.35,2.82,0,3.17,1.41,1.76,1.06,0.35,0.7,0,0.35,0,0,4.58,2.46,0,0,0.35,0,2.46,2.11,0,0,0,0,0.35,0,0,0.35,4.93,1.06,2.46,1.41,0,0,1.06,0.35,0,0,0,0.35,0,0.35,0,0,0,0.7,0,0,0,0,0,0,4.58,16.2,0,2.82,10.21,0.7,0.7,2.11,7.04,10.56,1.06,0.35,0.35,0,0.35,0,0,9.51,6.34,2.82,0,0.35,0,0,0
1,129,87.24,71.42,26.92,96.58,14.33,16.28,90.7,66.67,55.04,10.85,6.2,1.55,0,4.65,0,0,4.65,17.83,9.3,3.1,15.5,8.53,2.33,4.65,0,14.73,6.98,7.75,2.33,0.78,1.55,0,20.16,1.55,10.08,0.78,0.78,3.88,3.88,0,2.33,0,6.2,6.2,0,0.78,0.78,0,0,0,0,0,6.2,1.55,0.78,0,0,0,0,4.65,0,0,0,0,3.1,0,0.78,2.33,8.53,0.78,1.55,5.43,2.33,0,3.1,0.78,0,0.78,0,0.78,0,2.33,0,0.78,0.78,0.78,0,0,0,0,0,1.55,11.63,10.08,1.55,0.78,8.53,1.55,0,0,4.65,0,6.2,1.55,0,0,0,0,0,14.73,6.98,5.43,0,0,0.78,1.55,0
1,113,49.23,99,76.63,62.01,16.14,20.35,89.38,66.37,53.98,15.93,12.39,2.65,9.73,0,0,0,3.54,15.04,9.73,0.88,9.73,7.96,2.65,8.85,0.88,17.7,3.54,1.77,13.27,13.27,0,0,21.24,0,7.96,1.77,1.77,0.88,1.77,2.65,0.88,0,4.42,3.54,0.88,2.65,1.77,0.88,0.88,0,0,0,15.93,4.42,0.88,0.88,0,0,0.88,12.39,1.77,0,0,0.88,0,0,0,0,7.08,0.88,3.54,2.65,0,0,2.65,0,0,0,0,0.88,0,1.77,0,0,0.88,0,0,0,0,0,0,0,6.19,12.39,0,2.65,8.85,0.88,0,0.88,6.19,11.5,1.77,1.77,0,0,0,0,0,14.16,3.54,5.31,0,2.65,0.88,1.77,0
1,90,53.05,1.86,96.01,99,15,16.67,86.67,72.22,55.56,6.67,4.44,4.44,0,0,0,0,2.22,14.44,8.89,4.44,11.11,10,4.44,12.22,2.22,14.44,11.11,6.67,2.22,1.11,1.11,0,22.22,0,6.67,0,0,0,1.11,0,6.67,0,7.78,7.78,0,1.11,1.11,0,0,0,0,0,3.33,1.11,1.11,0,0,0,0,1.11,0,0,0,0,1.11,0,0,1.11,7.78,0,1.11,4.44,3.33,0,1.11,1.11,0,1.11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.56,10,0,2.22,7.78,0,0,0,6.67,10,3.33,0,0,0,0,0,0,23.33,7.78,8.89,0,0,2.22,4.44,0
1,179,71.83,27.83,96.23,98.84,16.27,15.08,85.47,67.6,55.31,10.06,7.26,4.47,2.23,0,0,0.56,2.79,14.53,8.94,1.12,13.41,7.26,6.15,6.7,1.12,12.29,8.38,2.79,2.79,2.79,0,0,20.67,1.12,7.26,0,0,1.68,1.12,1.68,2.79,0,7.26,7.26,0,2.23,2.23,0,0,0,0,0,7.82,4.47,1.68,0.56,0,0,0,3.91,0,0,0.56,0,0,0,0,0,3.91,1.12,1.68,0.56,0.56,0,0.56,0,0,0,0,0,0,0.56,0,0,0,0,0,0,0,0,1.12,0,8.38,17.32,0.56,2.23,13.97,0.56,0.56,0,6.15,6.15,2.23,1.12,0,0,0,0,0,10.61,6.15,2.23,0,0,0.56,1.68,0
1,144,58.02,2.75,99,74.42,13.09,18.06,93.06,71.53,60.42,10.42,7.64,7.64,0,0,0,0,2.78,13.19,9.03,1.39,15.28,11.81,6.94,7.64,1.39,18.75,5.56,4.17,2.08,1.39,0,0.69,23.61,1.39,7.64,2.08,1.39,0.69,1.39,0,3.47,0,6.94,4.86,1.39,2.78,2.08,0,0,0,0,0,4.17,2.78,1.39,0.69,0,0.69,0,1.39,0,0,0,0,0,0,0,0,7.64,0,3.47,2.78,1.39,0,3.47,0,0,0,0,0,0,2.78,0,0,0,0.69,0,0,0,0,0,0,5.56,18.06,1.39,3.47,11.81,1.39,0.69,0.69,3.47,13.19,0,2.08,0.69,0,0.69,0,0,11.11,7.64,2.78,0,0,0,0.69,0
1,70,96.35,18.49,80.49,1,14,14.29,80,64.29,51.43,10,7.14,5.71,0,0,0,0,2.86,17.14,14.29,1.43,14.29,5.71,4.29,1.43,0,11.43,4.29,2.86,1.43,0,0,1.43,11.43,0,2.86,0,0,0,0,1.43,0,0,7.14,0,7.14,2.86,0,2.86,2.86,0,0,0,4.29,2.86,0,0,0,1.43,0,1.43,0,0,0,0,0,0,0,0,5.71,0,2.86,1.43,1.43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.43,0,0,0,0,1.43,14.29,0,0,12.86,0,0,1.43,4.29,8.57,1.43,0,1.43,1.43,0,0,1.43,12.86,7.14,0,0,2.86,0,2.86,0
1,270,49.68,57.72,79.16,1,24.55,19.26,91.48,73.7,59.26,15.93,8.89,4.44,2.59,1.48,0,0,7.04,18.89,9.63,2.59,12.59,9.26,3.7,7.78,2.22,17.04,7.04,2.22,6.67,4.44,0.74,1.48,25.93,1.11,11.11,1.85,0.37,2.22,1.11,0.37,3.7,0,5.93,1.11,4.81,2.59,0.37,2.22,0,1.11,0,0,15.19,6.3,0.74,0,1.48,0.74,2.22,9.26,0.37,0.74,0.37,0.37,0.37,0,0,0.37,5.56,0.74,0.37,4.44,0.37,0,1.11,0,0,0,0,0,0,1.11,0,0.37,0,0.37,0,0,0,0,0.74,0,5.93,8.89,0.37,1.48,6.67,0.37,0,0.37,6.67,8.15,2.96,0.74,0,0,0,0,0,23.33,3.7,3.33,0.37,0,2.59,13.33,0
1,233,62.25,70,40.09,53.48,13.71,14.16,88.84,77.68,63.95,15.02,11.16,4.72,3,2.58,0,0.43,3.86,18.45,10.73,1.72,15.45,9.01,5.15,8.58,0.86,16.31,6.44,6.44,5.58,3.43,1.72,0.43,20.17,1.29,7.3,1.29,0,2.15,0.43,0,3.86,0,3.86,3,0.86,1.72,0.86,0.86,0,0,0,0,12.45,3,0.43,0.43,0.43,0,2.15,9.01,1.29,0,0,1.29,0.43,0,0,0.43,4.29,0.43,0.43,2.15,1.29,0,1.29,0,0,0,0,0,0,1.29,0,0.43,0,0.43,0,0.43,0,0,0,0,6.87,6.87,0,0,6.44,0.43,0,0,2.58,8.58,2.15,0.43,0,0,0,0,0,10.73,4.72,1.29,0,3.43,0,1.29,0
1,243,69.38,9.61,88.34,44.95,15.19,18.11,87.24,69.96,55.14,10.7,7.41,6.17,0,0,0.41,0.82,3.29,17.28,10.7,2.06,11.93,7.82,5.76,7,1.23,13.58,9.88,6.17,1.23,0.82,0.41,0,15.64,0.41,6.58,1.23,0.82,0.41,3.29,0.82,2.06,0,5.76,3.7,2.06,2.06,2.06,0,0,0,0,0,2.88,0.41,0,0,0,0,0.41,2.47,0.82,0,0.82,0.41,0,0,0,0,5.76,0.41,4.94,0.41,0.41,0,0.82,0.41,0,0,0,0,0,0,0,0,0.41,0,0,0,0,0,0.41,0,4.12,19.34,0.41,1.23,13.17,3.29,1.65,0,1.65,2.88,6.58,0,0,0,0,0,0,16.46,6.58,4.12,0,0,2.47,3.29,0
1,97,78.43,58.47,96.09,99,97,17.53,88.66,73.2,52.58,4.12,3.09,0,2.06,1.03,0,0,1.03,13.4,11.34,4.12,11.34,9.28,6.19,8.25,1.03,16.49,12.37,6.19,2.06,2.06,0,0,25.77,1.03,8.25,0,0,1.03,0,4.12,3.09,0,8.25,8.25,0,3.09,3.09,0,0,0,0,0,5.15,1.03,1.03,0,0,0,0,4.12,0,0,0,0,0,0,0,0,2.06,0,1.03,1.03,0,0,1.03,0,0,0,0,0,0,1.03,0,0,0,1.03,0,0,0,0,0,0,13.4,16.49,0,1.03,15.46,0,0,0,9.28,5.15,4.12,3.09,1.03,0,1.03,0,0,14.43,6.19,5.15,0,0,1.03,2.06,0
1,90,77.34,53.33,32.09,85.84,7.5,12.22,83.33,64.44,55.56,7.78,3.33,1.11,0,2.22,0,0,4.44,15.56,13.33,2.22,11.11,13.33,4.44,3.33,2.22,15.56,7.78,1.11,0,0,0,0,17.78,0,5.56,1.11,0,1.11,0,2.22,1.11,0,4.44,4.44,0,1.11,0,0,0,0,0,0,7.78,2.22,0,0,0,0,1.11,4.44,0,0,0,0,1.11,1.11,0,0,2.22,1.11,0,1.11,0,0,1.11,0,0,0,0,0,0,0,0,0,0,1.11,0,0,0,0,0,1.11,5.56,10,0,1.11,8.89,0,0,0,3.33,3.33,7.78,1.11,0,0,0,0,0,15.56,13.33,1.11,0,0,1.11,0,0
1,114,41.78,94.48,58.46,85.27,14.25,19.3,85.96,74.56,56.14,14.04,10.53,2.63,0,7.02,0,0.88,3.51,13.16,8.77,0,10.53,7.89,7.89,7.89,0.88,19.3,7.89,1.75,1.75,1.75,0,0,22.81,0,11.4,2.63,3.51,2.63,4.39,0.88,0.88,0,6.14,5.26,0.88,2.63,2.63,0,0,0,0,0,14.91,5.26,3.51,0,0,0,0.88,9.65,0,0,0,0,0,0,0,0,5.26,0,2.63,0.88,1.75,0,0.88,0,0,0,0,0,0,0,0,0,0,0.88,0,0,0,0,0.88,0,6.14,15.79,0,3.51,7.02,2.63,0,2.63,5.26,2.63,8.77,2.63,0,0,0,0,0,7.02,7.02,0,0,0,0,0,0
1,312,43.88,12.13,88.3,20.23,22.29,19.23,90.38,74.68,59.62,15.38,9.62,7.05,0.32,0.64,0.96,0.64,5.77,17.63,7.69,1.92,12.82,7.69,7.05,7.37,1.6,17.31,6.09,5.13,0.64,0.32,0,0.32,23.4,2.24,11.54,1.6,2.56,2.24,1.92,0.96,2.56,0,5.13,2.56,2.56,1.92,0.96,0.96,0,0.64,0,0,8.01,3.85,0.64,0.32,0.32,0.32,1.92,4.17,0,0.32,1.28,0,0.32,0,0,0.32,7.05,0,3.53,2.24,1.92,0,0.64,0.64,0.32,0,0,0.32,0,0,0,0,0,0.96,0,0.32,0,0,0.32,0,5.45,11.86,0.96,0.96,8.97,0.96,0.32,0,6.73,7.69,0.64,2.56,0.32,0,0.32,0,0,12.5,4.17,2.24,0,0.32,0.96,4.81,0
1,194,95.75,40.06,38.39,99,24.25,22.16,84.02,65.46,51.03,3.09,1.55,0,0,1.55,0,0,1.55,18.56,14.43,0.52,15.98,6.7,5.15,8.25,1.03,11.86,9.79,5.67,3.09,1.03,1.03,1.03,14.43,0.52,6.19,1.03,0.52,0.52,1.55,0,3.61,0,8.25,8.25,0,2.06,2.06,0,0,0,0,0,5.67,2.06,0,0,0,0.52,0,3.09,1.03,0,0,0.52,1.55,0,0,1.55,9.28,4.12,5.15,0,0,0,1.55,1.03,0,0.52,0,0,0,0,0,0,0.52,0.52,0,1.03,0,0,0,0,5.67,10.82,0,0,9.79,0.52,0,0,2.58,0,5.67,1.03,0,0,0,0,0,11.86,4.12,4.12,0,0,2.06,1.55,0
1,65,87.26,1.81,95.87,87.42,16.25,26.15,86.15,67.69,58.46,10.77,6.15,6.15,0,0,0,0,4.62,21.54,12.31,1.54,16.92,10.77,3.08,3.08,3.08,16.92,6.15,6.15,1.54,0,1.54,0,16.92,0,7.69,1.54,0,1.54,0,1.54,4.62,0,4.62,4.62,0,1.54,1.54,0,0,0,0,0,7.69,3.08,0,0,0,0,3.08,1.54,0,0,0,0,0,0,0,0,9.23,0,3.08,6.15,0,0,0,0,0,0,0,0,0,0,0,3.08,0,0,0,0,0,0,0,0,1.54,13.85,0,3.08,10.77,0,0,0,3.08,6.15,4.62,3.08,0,0,0,0,0,13.85,4.62,3.08,0,1.54,4.62,0,0
1,97,80.63,40.06,67.48,99,10.78,19.59,87.63,65.98,53.61,7.22,5.15,4.12,1.03,0,0,0,2.06,14.43,12.37,0,13.4,9.28,6.19,8.25,0,11.34,9.28,2.06,2.06,2.06,0,0,17.53,0,3.09,1.03,0,0,0,1.03,0,0,11.34,11.34,0,5.15,4.12,0,0,0,0,0,6.19,2.06,0,0,0,0,0,3.09,0,1.03,0,0,0,0,0,0,7.22,1.03,3.09,3.09,1.03,0,3.09,1.03,0,1.03,0,0,0,2.06,0,0,0,0,0,1.03,0,1.03,0,0,9.28,12.37,1.03,0,9.28,1.03,0,0,6.19,9.28,1.03,0,0,0,0,0,0,18.56,15.46,3.09,0,0,0,0,0
